fecha,lote_id,finca_id,especie,variedad,tipo_cultivo,fecha_siembra,edad_dias,area_ha,densidad_plantas_ha,ciclo_objetivo_dias,sistema_riego,sustrato,estado_fenologico,capacidad_instalada_tallos_dia,rendimiento_base_tallos_ha_sem,porcentaje_exportable_objetivo,temp_media_c,temp_max_c,temp_min_c,humedad_relativa_pct,radiacion_mj_m2,lluvia_mm,vpd_kpa,horas_luz,nubosidad_pct,mano_obra_disponible,mano_obra_requerida,horas_corte,horas_empaque,disponibilidad_camara_frio_pct,fertilizacion_nivel,aplicacion_fitosanitaria,incidencia_plaga_pct,incidencia_enfermedad_pct,merma_poscosecha_pct,retraso_logistico_horas,pedido_id,fecha_pedido,fecha_entrega,cliente_id,tipo_cliente,pais_destino,canal,tallos_solicitados,tallos_confirmados,precio_unitario,descuento_pct,prioridad_cliente,lead_time_dias,cancelado,produccion_estimadaa_tallos,produccion_exportable_tallos,cumplimiento_pedido_pct,gap_demanda_oferta,riesgo_quiebre,riesgo_sobreproduccion,margen_bruto_estimado,score_calidad_lote,probabilidad_cancelacion,forecast_error_historico
2025-12-23,FIN-03-L055,FIN-03,Rosa,Mondial,Invernadero,2025-08-24,121,0.53,68478,105,Goteo,Suelo,Cosecha,3445,85000,0.88,19.4,25.4,12.5,62.1,15.6,1.6,0.81,11.8,60.6,26,8,7.0,5.2,96.2,Alto,1,16.8,16.0,11.3,17,PED-00051,2025-12-16,2025-12-26,CLI-068,Broker,Colombia,Preventa,11363,1354,0.52,2,Media,7,0,2630,1728,11.9,-9635,Alto,Bajo,469.24,32.8,0.234,0.032
2025-04-24,FIN-01-L020,FIN-01,Gypsophila,New Love,Invernadero,2025-03-14,41,0.34,90630,75,Microaspersión,Suelo,Cosecha,2210,78000,0.88,16.6,20.8,12.5,74.1,15.2,0.0,0.47,12.8,67.5,28,5,3.2,2.9,94.3,Alto,1,1.8,19.1,6.9,7,PED-00052,2025-04-03,2025-04-26,CLI-007,Supermercado,Estados Unidos,Spot,2279,812,0.227,2,Media,21,0,1157,853,35.6,-1426,Alto,Bajo,105.33,57.9,0.374,0.1
2025-04-13,FIN-04-L003,FIN-04,Rosa,Freedom,Invernadero,2025-01-18,85,1.61,72195,105,Microaspersión,Suelo,Cosecha,10465,85000,0.88,14.2,22.0,8.4,90.1,12.6,0.0,0.25,11.6,55.0,29,39,18.2,11.1,99.5,Bajo,0,8.3,3.1,9.7,16,PED-00053,2025-04-06,2025-04-14,CLI-076,Retail,España,Spot,2032,2032,0.454,10,Media,7,0,7346,6031,100.0,3999,Bajo,Alto,422.23,68.2,0.08,0.076
2025-06-24,FIN-01-L017,FIN-01,Rosa,Vendela,Invernadero,2025-03-02,114,0.8,60987,105,Goteo,Coco,Botón,5200,85000,0.88,15.4,23.1,10.2,71.4,17.8,2.6,0.48,11.7,48.0,28,16,8.5,8.3,89.8,Medio,1,0.2,6.4,7.0,0,PED-00054,2025-05-25,2025-06-27,CLI-062,Exportador,Países Bajos,Contrato,10388,4784,0.489,0,Alta,30,1,6280,5302,46.1,-5086,Alto,Bajo,1362.5,77.9,0.45,0.001
2025-02-19,FIN-02-L005,FIN-02,Rosa,Mondial,Invernadero,2024-12-04,77,0.3,61729,105,Microaspersión,Cascarilla,Cosecha,1950,85000,0.88,15.3,23.2,8.9,75.4,17.7,0.4,0.41,12.1,40.7,30,6,2.8,2.8,73.9,Medio,0,9.3,11.8,10.0,3,PED-00055,2025-02-05,2025-02-23,CLI-065,Exportador,Estados Unidos,Marketplace,12765,1435,0.493,0,Alta,14,0,1806,1297,11.2,-11468,Alto,Bajo,459.05,46.8,0.31,0.147
2025-03-24,FIN-01-L015,FIN-01,Rosa,Explorer,Invernadero,2024-11-26,118,0.53,71588,105,Goteo,Coco,Botón,3445,85000,0.88,19.2,25.1,15.0,58.2,22.2,0.9,0.88,12.4,36.2,21,12,7.1,5.5,75.9,Medio,1,20.6,9.6,13.4,9,PED-00056,2025-02-22,2025-03-28,CLI-082,Retail,Países Bajos,Preventa,1815,1749,0.36,0,Alta,30,0,3446,2263,96.4,448,Bajo,Medio,309.98,27.6,0.34,-0.075
2025-02-07,FIN-03-L013,FIN-03,Rosa,Vendela,Invernadero,2024-12-19,50,1.45,67146,105,Goteo,Suelo,Botón,9425,85000,0.88,18.6,24.7,14.0,64.5,13.6,3.6,0.73,12.4,54.1,35,30,26.9,12.9,89.4,Medio,1,10.7,13.8,10.2,12,PED-00057,2025-01-24,2025-02-12,CLI-055,Exportador,Estados Unidos,Spot,21921,1762,0.607,8,Media,14,0,3144,2229,8.0,-19692,Alto,Bajo,675.94,45.2,0.286,-0.058
2025-10-29,FIN-04-L046,FIN-04,Gypsophila,Million Star,Invernadero,2025-07-31,90,0.75,89634,75,Microaspersión,Suelo,Botón,4875,78000,0.88,16.5,24.9,12.2,82.6,7.4,0.0,0.32,12.1,85.5,31,15,9.9,9.8,75.8,Medio,1,21.9,14.3,12.0,1,PED-00058,2025-10-08,2025-11-01,CLI-115,Exportador,Países Bajos,Preventa,2118,918,0.183,5,Media,21,0,1448,893,43.3,-1225,Alto,Bajo,67.42,21.6,0.365,0.06
2025-05-21,FIN-01-L048,FIN-01,Gypsophila,New Love,Invernadero,2025-01-24,117,1.71,94725,75,Goteo,Suelo,Vegetativo,11115,78000,0.88,16.3,25.2,10.8,79.2,17.2,0.1,0.37,12.3,58.3,30,38,23.7,14.6,92.5,Alto,1,4.3,28.7,14.2,1,PED-00059,2025-05-07,2025-05-24,CLI-077,Mayorista,Canadá,Spot,2620,1676,0.225,10,Alta,14,0,3517,2164,64.0,-456,Medio,Bajo,171.03,24.2,0.15,0.076
2025-02-14,FIN-03-L042,FIN-03,Gypsophila,Million Star,Invernadero,2024-12-15,61,0.7,80395,75,Microaspersión,Coco,Cosecha,4550,78000,0.88,14.0,19.9,9.8,66.0,7.2,3.0,0.52,12.5,74.9,42,14,10.5,8.3,89.7,Medio,1,2.9,3.0,5.9,9,PED-00060,2025-01-15,2025-02-19,CLI-044,Supermercado,Países Bajos,Contrato,3864,1613,0.226,8,Media,30,1,2103,1807,41.7,-2057,Alto,Bajo,183.3,81.5,0.446,-0.019
2025-07-26,FIN-02-L050,FIN-02,Rosa,Explorer,Invernadero,2025-03-21,127,0.8,68320,105,Goteo,Cascarilla,Botón,5200,85000,0.88,15.1,22.6,10.3,80.5,16.7,2.0,0.32,11.8,40.5,20,17,7.2,8.2,95.4,Alto,1,15.4,4.0,6.8,10,PED-00061,2025-06-26,2025-07-31,CLI-030,Retail,Chile,Preventa,2358,2358,0.377,5,Media,30,1,4771,3715,100.0,1357,Bajo,Alto,359.46,62.0,0.325,0.22
2025-10-31,FIN-02-L031,FIN-02,Rosa,Explorer,Invernadero,2025-06-19,134,1.42,57354,105,Microaspersión,Suelo,Cosecha,9230,85000,0.88,17.8,22.0,11.3,82.7,24.1,3.2,0.34,12.2,24.3,28,26,21.5,10.5,99.8,Medio,1,12.3,10.4,9.1,10,PED-00062,2025-10-17,2025-11-01,CLI-079,Mayorista,Estados Unidos,Marketplace,5431,5431,0.372,5,Media,14,0,10901,8082,100.0,2651,Bajo,Alto,936.59,53.0,0.165,-0.119
2025-09-25,FIN-02-L038,FIN-02,Rosa,Vendela,Invernadero,2025-08-07,49,1.05,79535,105,Goteo,Cascarilla,Reposo,6825,85000,0.88,15.9,20.7,10.2,75.9,15.2,6.5,0.42,12.7,43.3,26,23,13.1,10.1,93.2,Medio,1,8.9,13.5,9.5,7,PED-00063,2025-08-26,2025-09-30,CLI-072,Exportador,Chile,Marketplace,7909,1839,0.375,2,Alta,30,1,2734,1992,23.3,-5917,Alto,Bajo,355.46,50.6,0.45,-0.023
2025-10-23,FIN-04-L011,FIN-04,Rosa,Mondial,Invernadero,2025-07-27,88,0.71,58402,105,Microaspersión,Cascarilla,Cosecha,4615,85000,0.88,15.7,21.5,9.7,66.2,14.5,1.4,0.58,12.1,45.1,32,10,8.0,6.8,87.7,Bajo,1,35.0,11.6,12.4,7,PED-00064,2025-09-23,2025-10-28,CLI-013,Retail,España,Contrato,1126,1126,0.46,5,Media,30,0,2152,1227,100.0,101,Bajo,Bajo,266.93,9.5,0.325,0.086
2025-12-31,FIN-02-L019,FIN-02,Gypsophila,Million Star,Invernadero,2025-09-23,99,1.37,92617,75,Microaspersión,Cascarilla,Botón,8905,78000,0.88,16.6,22.6,9.7,73.0,16.7,0.0,0.49,12.0,48.9,26,16,15.7,12.9,93.5,Medio,1,29.2,4.8,14.5,12,PED-00065,2025-12-10,2026-01-01,CLI-039,Retail,Países Bajos,Spot,2446,2270,0.235,8,Alta,21,0,4405,2893,92.8,447,Bajo,Medio,281.23,24.8,0.226,-0.053
2025-08-17,FIN-01-L016,FIN-01,Rosa,Freedom,Invernadero,2025-03-30,140,1.18,65519,105,Microaspersión,Suelo,Botón,7670,85000,0.88,17.3,23.2,11.2,73.7,24.1,0.3,0.5,12.1,18.8,32,19,17.8,10.2,88.7,Medio,1,5.4,14.3,9.3,10,PED-00066,2025-08-10,2025-08-20,CLI-088,Broker,Países Bajos,Contrato,5630,5630,0.519,0,Media,7,1,8846,6543,100.0,913,Bajo,Medio,1776.1,53.6,0.11,-0.058
2025-11-01,FIN-03-L040,FIN-03,Rosa,Explorer,Invernadero,2025-07-04,120,1.69,63919,105,Microaspersión,Cascarilla,Botón,10985,85000,0.88,13.4,20.8,8.4,75.3,18.1,0.0,0.36,11.8,50.8,38,30,19.5,9.7,82.5,Medio,1,18.8,15.6,12.6,15,PED-00067,2025-10-11,2025-11-03,CLI-055,Exportador,Países Bajos,Contrato,2269,2269,0.394,0,Alta,21,0,8586,5404,100.0,3135,Bajo,Alto,453.66,24.4,0.25,-0.01
2025-05-09,FIN-02-L003,FIN-02,Rosa,Explorer,Invernadero,2025-01-30,99,0.73,72950,105,Microaspersión,Coco,Cosecha,4745,85000,0.88,17.2,23.9,12.3,66.3,8.4,0.6,0.64,11.7,70.7,28,12,8.4,7.6,93.7,Alto,1,21.1,11.1,11.9,6,PED-00068,2025-05-02,2025-05-10,CLI-095,Mayorista,Colombia,Preventa,12207,1391,0.564,5,Baja,7,0,2511,1671,11.4,-10536,Alto,Bajo,465.85,32.2,0.265,0.101
2025-07-05,FIN-02-L055,FIN-02,Rosa,Mondial,Campo abierto,2025-03-22,105,0.37,70138,105,Microaspersión,Cascarilla,Vegetativo,2405,85000,0.88,15.5,20.6,8.5,61.2,16.9,2.2,0.66,12.2,41.0,30,7,4.0,3.5,83.4,Medio,1,2.2,12.9,7.9,3,PED-00069,2025-06-21,2025-07-08,CLI-035,Retail,Estados Unidos,Marketplace,1296,1296,0.495,12,Media,14,0,2925,2253,100.0,957,Bajo,Alto,347.62,61.8,0.144,0.015
2025-05-02,FIN-01-L017,FIN-01,Clavel,Dover,Invernadero,2025-01-21,101,1.64,79583,90,Goteo,Cascarilla,Reposo,10660,105000,0.88,16.9,23.6,12.1,88.4,13.2,0.0,0.25,11.9,52.4,40,33,18.7,12.7,94.0,Bajo,1,13.0,5.5,6.1,3,PED-00070,2025-04-18,2025-05-06,CLI-063,Retail,Colombia,Preventa,2392,2392,0.262,8,Media,14,1,10703,8376,100.0,5984,Bajo,Alto,319.99,64.2,0.156,-0.164
2025-12-03,FIN-04-L022,FIN-04,Clavel,Dover,Invernadero,2025-09-28,66,1.51,84938,90,Microaspersión,Suelo,Cosecha,9815,105000,0.88,16.1,22.0,10.2,86.9,15.0,0.0,0.25,11.6,50.0,34,34,18.1,12.2,89.1,Medio,1,17.2,6.7,8.5,1,PED-00071,2025-11-03,2025-12-06,CLI-090,Exportador,Estados Unidos,Preventa,9798,5009,0.234,5,Media,30,1,9059,6642,51.1,-3156,Alto,Bajo,508.08,50.3,0.45,0.003
2025-11-11,FIN-03-L008,FIN-03,Rosa,Mondial,Invernadero,2025-09-14,58,1.64,70504,105,Microaspersión,Coco,Botón,10660,85000,0.88,16.3,24.5,9.9,66.0,13.2,0.0,0.61,11.4,51.7,32,28,19.6,12.6,68.6,Medio,1,3.7,12.5,8.4,10,PED-00072,2025-11-04,2025-11-16,CLI-037,Mayorista,Estados Unidos,Contrato,6602,3371,0.409,12,Media,7,0,5155,3854,51.1,-2748,Alto,Bajo,619.19,55.6,0.204,0.118
2025-10-05,FIN-04-L034,FIN-04,Clavel,Dover,Invernadero,2025-07-02,95,0.23,82213,90,Goteo,Coco,Cosecha,1495,105000,0.88,10.3,14.9,5.8,84.4,13.2,1.0,0.25,11.5,37.1,38,5,3.8,2.1,85.5,Medio,0,6.5,30.0,13.8,7,PED-00073,2025-09-21,2025-10-08,CLI-097,Supermercado,Países Bajos,Spot,3705,438,0.243,5,Media,14,1,770,451,11.8,-3254,Alto,Bajo,49.5,18.3,0.295,-0.115
2025-11-29,FIN-02-L047,FIN-02,Clavel,Nelson,Invernadero,2025-08-25,96,0.28,91879,90,Microaspersión,Cascarilla,Reposo,1820,105000,0.88,14.4,22.6,10.3,63.5,21.0,2.6,0.58,12.1,29.6,27,5,3.2,2.6,83.5,Medio,1,8.6,16.7,10.8,7,PED-00074,2025-11-22,2025-12-03,CLI-115,Mayorista,Canadá,Spot,2862,1840,0.323,5,Media,7,0,2730,1883,64.3,-979,Alto,Bajo,352.99,41.1,0.225,-0.005
2025-08-19,FIN-04-L016,FIN-04,Rosa,Explorer,Invernadero,2025-05-12,99,1.64,66314,105,Microaspersión,Cascarilla,Cosecha,10660,85000,0.88,16.3,22.8,11.3,80.0,17.2,2.6,0.36,12.3,41.7,19,33,20.1,17.8,82.0,Medio,1,27.6,0.0,13.4,5,PED-00075,2025-08-05,2025-08-20,CLI-091,Broker,Estados Unidos,Contrato,9224,7295,0.5,0,Alta,14,0,10626,7414,79.1,-1810,Alto,Bajo,2425.48,33.7,0.31,0.196
2025-06-22,FIN-04-L057,FIN-04,Clavel,Dover,Invernadero,2025-02-07,135,0.64,84568,90,Goteo,Cascarilla,Cosecha,4160,105000,0.88,14.4,22.6,9.8,71.5,12.1,3.8,0.45,12.9,73.1,43,14,6.1,8.3,85.8,Medio,0,18.9,2.1,9.4,17,PED-00076,2025-06-15,2025-06-23,CLI-028,Mayorista,Colombia,Preventa,2703,1524,0.321,8,Media,7,0,1850,1393,56.4,-1310,Alto,Bajo,270.89,52.1,0.216,0.071
2025-08-23,FIN-01-L054,FIN-01,Gypsophila,New Love,Invernadero,2025-06-25,59,0.94,94992,75,Microaspersión,Coco,Cosecha,6110,78000,0.88,17.1,21.1,11.3,71.7,12.8,9.0,0.53,11.3,47.1,23,19,10.3,7.5,87.6,Bajo,1,0.9,6.6,6.8,6,PED-00077,2025-08-09,2025-08-27,CLI-105,Mayorista,Estados Unidos,Preventa,1798,1798,0.204,10,Media,14,0,4462,3735,100.0,1937,Bajo,Alto,178.55,76.5,0.15,-0.02
2025-05-12,FIN-03-L002,FIN-03,Rosa,Explorer,Invernadero,2025-01-17,115,1.2,57529,105,Goteo,Coco,Vegetativo,7800,85000,0.88,17.7,23.1,10.9,76.4,7.0,2.3,0.46,12.1,91.4,27,21,16.4,10.4,76.4,Medio,1,14.6,9.6,10.3,4,PED-00078,2025-04-12,2025-05-14,CLI-042,Mayorista,Países Bajos,Spot,13530,2324,0.584,5,Media,30,0,3382,2387,17.2,-11143,Alto,Bajo,890.54,42.6,0.45,0.092
2025-02-22,FIN-03-L039,FIN-03,Rosa,Explorer,Invernadero,2024-11-23,91,0.79,67802,105,Goteo,Coco,Cosecha,5135,85000,0.88,17.7,23.6,11.1,57.5,12.7,0.0,0.83,12.5,86.9,24,15,5.3,9.2,94.2,Medio,1,14.5,15.5,11.2,17,PED-00079,2025-02-08,2025-02-23,CLI-066,Retail,Estados Unidos,Preventa,1399,1399,0.444,0,Media,14,0,3445,2319,100.0,920,Bajo,Alto,375.0,36.5,0.18,0.046
2025-10-28,FIN-04-L047,FIN-04,Rosa,Mondial,Invernadero,2025-06-18,132,0.89,74531,105,Goteo,Suelo,Vegetativo,5785,85000,0.88,15.5,22.9,8.6,81.1,15.7,6.5,0.32,12.3,64.2,23,20,9.3,10.5,79.2,Medio,1,13.4,30.0,15.5,12,PED-00080,2025-10-07,2025-11-02,CLI-044,Supermercado,Estados Unidos,Marketplace,2811,1454,0.443,2,Media,21,1,2592,1425,51.7,-1386,Alto,Bajo,349.71,3.5,0.374,0.099
2025-03-29,FIN-02-L007,FIN-02,Clavel,Bizet,Invernadero,2025-02-03,54,1.44,80860,90,Microaspersión,Cascarilla,Botón,9360,105000,0.88,17.4,24.9,11.7,78.6,19.3,0.3,0.41,13.0,32.9,17,30,24.5,7.7,85.7,Medio,0,17.2,12.8,15.7,12,PED-00081,2025-03-08,2025-03-30,CLI-006,Exportador,Chile,Preventa,6866,3631,0.242,5,Media,21,1,6593,4300,52.9,-2566,Alto,Bajo,442.36,25.2,0.365,0.115
2025-01-21,FIN-01-L048,FIN-01,Rosa,Vendela,Invernadero,2024-09-22,121,0.47,70953,105,Goteo,Suelo,Cosecha,3055,85000,0.88,17.8,21.9,12.7,88.6,9.6,5.2,0.25,11.7,59.0,21,7,7.3,4.7,95.6,Alto,1,24.5,21.3,15.2,17,PED-00082,2025-01-14,2025-01-26,CLI-020,Exportador,Estados Unidos,Spot,6451,585,0.516,8,Media,7,0,1175,649,9.1,-5802,Alto,Bajo,177.52,5.7,0.216,0.043
2025-08-24,FIN-02-L025,FIN-02,Rosa,Freedom,Invernadero,2025-06-11,74,1.36,65723,105,Microaspersión,Suelo,Vegetativo,8840,85000,0.88,17.2,23.7,12.3,91.0,12.2,0.0,0.25,12.4,52.6,23,27,16.5,15.9,79.8,Alto,1,5.5,9.0,8.3,15,PED-00083,2025-08-17,2025-08-26,CLI-021,Supermercado,España,Spot,4481,4481,0.555,5,Media,7,0,7359,5714,100.0,1233,Bajo,Medio,1614.43,61.3,0.095,0.001
2025-02-23,FIN-03-L008,FIN-03,Clavel,Nelson,Invernadero,2024-12-11,74,1.59,86157,90,Goteo,Coco,Botón,10335,105000,0.88,14.9,22.1,9.0,73.8,10.4,3.4,0.43,12.3,76.5,19,39,13.5,16.6,99.1,Alto,1,12.6,6.6,12.4,1,PED-00084,2025-02-09,2025-02-26,CLI-082,Exportador,Chile,Preventa,4044,4044,0.28,8,Alta,14,0,7625,5765,100.0,1721,Bajo,Alto,538.35,51.2,0.156,0.031
2025-07-11,FIN-02-L008,FIN-02,Rosa,Explorer,Invernadero,2025-04-28,74,0.82,47974,105,Goteo,Cascarilla,Cosecha,5330,85000,0.88,16.7,23.0,11.5,82.9,17.7,2.9,0.31,12.2,48.8,22,19,9.1,8.5,78.8,Alto,0,35.0,7.7,14.3,9,PED-00085,2025-06-27,2025-07-14,CLI-081,Exportador,Estados Unidos,Spot,12214,2004,0.508,0,Alta,14,0,3065,1793,16.4,-10421,Alto,Bajo,672.26,9.1,0.31,0.03
2025-03-20,FIN-03-L030,FIN-03,Clavel,Nelson,Invernadero,2024-12-14,96,1.44,77050,90,Goteo,Coco,Vegetativo,9360,105000,0.88,16.5,22.9,9.5,63.9,19.3,1.2,0.66,12.1,41.1,24,22,15.8,11.4,95.3,Alto,0,4.4,15.3,10.3,5,PED-00086,2025-03-13,2025-03-22,CLI-037,Broker,Estados Unidos,Contrato,4385,4385,0.24,0,Media,7,0,16388,12132,100.0,7747,Bajo,Alto,540.49,53.1,0.11,-0.05
2025-11-17,FIN-01-L053,FIN-01,Gypsophila,Xlence,Invernadero,2025-10-18,30,0.41,89839,75,Microaspersión,Coco,Botón,2665,78000,0.88,15.8,24.0,10.3,69.6,16.2,1.2,0.53,12.0,64.0,39,9,4.7,2.6,90.3,Medio,1,16.0,3.9,9.8,6,PED-00087,2025-10-18,2025-11-22,CLI-090,Exportador,Países Bajos,Spot,7643,699,0.17,0,Baja,30,1,846,642,9.1,-7001,Alto,Bajo,48.45,53.7,0.45,0.146
2025-08-14,FIN-02-L060,FIN-02,Clavel,Dover,Invernadero,2025-05-30,76,0.39,83125,90,Goteo,Coco,Cosecha,2535,105000,0.88,15.0,20.5,9.1,88.1,19.3,3.7,0.25,11.9,52.3,26,7,5.3,2.6,96.3,Bajo,1,12.7,6.9,7.6,3,PED-00088,2025-06-30,2025-08-16,CLI-082,Exportador,Estados Unidos,Marketplace,6647,2234,0.293,5,Baja,45,0,3531,2717,33.6,-3930,Alto,Bajo,390.43,60.0,0.45,0.257
2025-02-16,FIN-01-L015,FIN-01,Gypsophila,Million Star,Invernadero,2024-12-10,68,0.99,97653,75,Microaspersión,Suelo,Cosecha,6435,78000,0.88,16.4,23.9,11.6,63.3,20.4,1.6,0.66,12.1,43.0,23,14,14.1,7.1,90.6,Alto,1,13.3,5.6,7.4,11,PED-00089,2025-02-09,2025-02-18,CLI-033,Retail,Países Bajos,Contrato,1840,1840,0.171,0,Media,7,0,7767,5991,100.0,4151,Bajo,Alto,136.67,60.1,0.11,-0.008
2025-09-26,FIN-02-L044,FIN-02,Rosa,Explorer,Invernadero,2025-07-10,78,0.38,69892,105,Goteo,Coco,Cosecha,2470,85000,0.88,16.9,21.7,10.7,84.1,22.1,2.3,0.3,12.1,33.2,36,6,4.3,2.8,89.4,Medio,1,20.3,6.1,10.6,9,PED-00090,2025-09-05,2025-10-01,CLI-017,Exportador,Países Bajos,Spot,9349,1816,0.514,8,Media,21,0,2336,1661,19.4,-7688,Alto,Bajo,504.33,42.5,0.356,-0.058
2025-05-25,FIN-03-L001,FIN-03,Clavel,Bizet,Invernadero,2025-03-22,64,1.09,74175,90,Microaspersión,Suelo,Botón,7085,105000,0.88,17.2,23.1,11.3,72.8,16.5,0.0,0.51,12.2,60.8,39,32,10.6,10.3,67.3,Medio,1,35.0,28.0,20.6,11,PED-00091,2025-04-25,2025-05-27,CLI-048,Exportador,Estados Unidos,Contrato,7061,1160,0.212,0,Media,30,0,2414,1327,16.4,-5734,Alto,Bajo,124.86,0.0,0.45,0.009
2025-10-25,FIN-01-L052,FIN-01,Rosa,Explorer,Invernadero,2025-07-13,104,0.79,53523,105,Goteo,Coco,Cosecha,5135,85000,0.88,17.3,25.3,12.1,53.0,11.1,1.5,0.89,12.7,60.3,26,19,7.2,6.5,94.2,Medio,1,19.4,7.5,10.9,11,PED-00092,2025-10-18,2025-10-29,CLI-002,Exportador,Estados Unidos,Preventa,10935,2646,0.551,0,Media,7,0,3919,2779,24.2,-8156,Alto,Bajo,1000.02,42.2,0.24,0.109
2025-04-18,FIN-01-L022,FIN-01,Gypsophila,Million Star,Campo abierto,2025-01-13,95,1.31,92304,75,Goteo,Cascarilla,Reposo,8515,78000,0.88,15.5,22.2,10.9,76.1,12.1,3.1,0.41,12.1,73.4,21,32,18.1,8.0,82.6,Medio,1,3.5,10.4,10.9,15,PED-00093,2025-03-19,2025-04-20,CLI-058,Mayorista,Chile,Marketplace,2783,2783,0.226,10,Alta,30,1,4727,3638,100.0,855,Bajo,Medio,284.7,57.3,0.31,0.103
2025-03-19,FIN-04-L053,FIN-04,Rosa,Explorer,Invernadero,2024-11-12,127,0.72,62482,105,Goteo,Cascarilla,Cosecha,4680,85000,0.88,18.1,26.7,13.5,78.5,19.2,0.4,0.43,11.9,52.1,34,14,9.0,6.1,98.2,Alto,0,29.4,28.7,18.2,14,PED-00094,2025-03-12,2025-03-22,CLI-031,Exportador,Canadá,Preventa,4747,934,0.478,5,Alta,7,0,2183,1200,19.7,-3547,Alto,Bajo,261.15,0.0,0.225,-0.014
2025-06-17,FIN-02-L055,FIN-02,Rosa,Mondial,Invernadero,2025-01-27,141,1.65,69022,105,Goteo,Suelo,Botón,10725,85000,0.88,17.3,23.6,11.9,75.1,17.6,0.6,0.47,11.8,43.3,12,39,19.0,15.9,88.0,Bajo,1,27.4,0.4,16.6,16,PED-00095,2025-06-10,2025-06-21,CLI-009,Supermercado,Estados Unidos,Contrato,4884,3561,0.358,2,Media,7,0,6719,4629,72.9,-255,Medio,Bajo,602.06,28.2,0.104,-0.069
2025-05-25,FIN-02-L031,FIN-02,Clavel,Dover,Invernadero,2025-02-26,88,0.85,71696,90,Microaspersión,Cascarilla,Cosecha,5525,105000,0.88,18.0,23.5,12.3,74.5,12.4,1.4,0.5,12.4,60.5,27,20,11.9,7.9,84.2,Medio,1,0.9,17.9,8.8,16,PED-00096,2025-04-25,2025-05-28,CLI-069,Exportador,Estados Unidos,Preventa,4948,3878,0.299,5,Baja,30,0,5267,3873,78.4,-1075,Alto,Bajo,657.93,54.5,0.45,0.093
2025-09-03,FIN-03-L036,FIN-03,Rosa,Freedom,Invernadero,2025-05-23,103,0.34,65954,105,Goteo,Coco,Cosecha,2210,85000,0.88,16.2,20.7,11.3,74.7,13.4,1.1,0.45,11.4,69.8,21,7,3.6,2.7,82.3,Medio,0,24.7,15.2,13.9,15,PED-00097,2025-08-13,2025-09-04,CLI-020,Mayorista,Estados Unidos,Preventa,5948,884,0.408,12,Baja,21,0,1383,818,14.9,-5130,Alto,Bajo,135.92,14.0,0.384,-0.072
2025-06-15,FIN-04-L025,FIN-04,Rosa,Mondial,Invernadero,2025-04-15,61,0.75,64368,105,Microaspersión,Suelo,Cosecha,4875,85000,0.88,14.4,19.9,7.5,66.1,10.7,3.9,0.54,12.4,68.4,23,15,8.0,5.5,92.1,Alto,0,6.8,6.2,6.8,3,PED-00098,2025-05-25,2025-06-18,CLI-046,Exportador,Canadá,Preventa,7468,1570,0.464,0,Baja,21,0,2122,1717,21.0,-5751,Alto,Bajo,452.59,69.9,0.42,0.132
2025-11-30,FIN-01-L036,FIN-01,Rosa,Explorer,Invernadero,2025-08-25,97,0.69,66004,105,Goteo,Suelo,Cosecha,4485,85000,0.88,16.5,22.1,10.4,70.9,12.9,3.5,0.53,11.9,40.8,34,16,9.8,8.4,89.8,Medio,1,23.6,12.0,12.6,4,PED-00099,2025-11-16,2025-12-01,CLI-049,Mayorista,Estados Unidos,Preventa,5099,1485,0.473,0,Media,14,0,2879,1833,29.1,-3266,Alto,Bajo,442.01,24.9,0.31,-0.094
2025-02-21,FIN-03-L005,FIN-03,Rosa,Explorer,Invernadero,2024-11-23,90,0.24,70935,105,Microaspersión,Cascarilla,Cosecha,1560,85000,0.88,17.0,23.2,12.1,61.1,16.5,3.3,0.73,12.3,48.0,35,4,2.8,2.6,89.3,Alto,1,9.1,18.0,10.0,2,PED-00100,2025-02-07,2025-02-26,CLI-035,Retail,Colombia,Preventa,1978,1234,0.552,0,Media,14,1,1623,1112,62.4,-866,Alto,Bajo,427.63,41.6,0.31,0.086
2025-06-08,FIN-01-L043,FIN-01,Rosa,Freedom,Invernadero,2025-03-04,96,0.89,64251,105,Goteo,Suelo,Vegetativo,5785,85000,0.88,17.6,23.9,13.4,80.8,11.8,0.0,0.37,12.5,58.7,12,21,8.7,10.2,94.5,Medio,0,18.7,1.0,10.0,9,PED-00101,2025-05-25,2025-06-13,CLI-029,Mayorista,Chile,Spot,6104,3612,0.498,0,Alta,14,0,4619,3553,59.2,-2551,Alto,Bajo,1130.26,54.9,0.31,0.046
2025-03-21,FIN-02-L037,FIN-02,Clavel,Dover,Invernadero,2024-12-15,96,0.27,87472,90,Microaspersión,Suelo,Reposo,1755,105000,0.88,19.2,24.8,14.2,74.9,9.8,2.3,0.53,12.4,82.6,38,5,2.7,2.8,78.2,Bajo,1,7.7,10.7,10.1,0,PED-00102,2025-03-14,2025-03-26,CLI-024,Supermercado,Chile,Spot,3464,674,0.24,0,Media,7,0,1195,885,19.5,-2579,Alto,Bajo,77.35,51.5,0.24,0.097
